I
0.773757,0.609392
0.774033,1.609945
0.975414,0.609669
0.975691,1.610221

F
1.074033,0.409669
1.096961,1.33895
1.141989,1.381215
1.203039,1.405525
1.246961,1.410221
1.274309,0.851934
1.274586,0.409392
1.277072,1.224862
1.288674,1.244751
1.30884,1.251934
1.624033,1.009669
1.624309,0.851657
1.673757,1.409945
1.674309,1.251657
